Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Payment_Method,Order_Status,Name,City,Signup_Date,Age,Gender,Category,Cost_Price,Supplier,Total_Revenue,Profit
ORD0170,28-07-2024,C520,P503,1,1500,0.1,Upi,Delivered,User_420,Mumbai,20-02-2023,30,Female,Fashion,600,ABC Pvt Ltd,1350,750
ORD0171,12-04-2024,C373,P501,1,999,0,Upi,Cancelled,User_273,Delhi,11-12-2024,28,Male,Electronics,1000,ABC Pvt Ltd,999,-1
ORD0172,02-09-2024,C152,P503,5,1500,0.15,Credit Card,Cancelled,User_52,Delhi,03-12-2024,28,Female,Fashion,600,ABC Pvt Ltd,6375,3375
ORD0173,19-01-2025,C306,P501,1,1500,0.1,Credit Card,Returned,User_206,Mumbai,17-05-2023,45,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD0174,20-05-2023,C359,P503,2,2500,0,Upi,Returned,User_259,Delhi,16-11-2025,30,Female,Fashion,600,ABC Pvt Ltd,5000,3800
ORD0175,29-12-2025,C387,P501,5,1500,0.1,Debit Card,Returned,User_287,Mumbai,20-08-2023,45,Male,Electronics,1000,ABC Pvt Ltd,6750,1750
ORD0176,07-08-2025,C192,P502,1,2500,0.1,Cod,Returned,User_92,Bangalore,17-06-2023,20,Male,Electronics,1800,XYZ Traders,2250,450
ORD0177,14-12-2024,C292,P501,10,1500,0.05,Upi,Cancelled,User_192,Delhi,06-07-2025,45,Male,Electronics,1000,ABC Pvt Ltd,14250,4250
ORD0178,17-12-2022,C130,P502,1,1500,0.15,Cod,Delivered,User_30,Delhi,22-12-2025,28,Female,Electronics,1800,XYZ Traders,1275,-525
ORD0179,14-11-2024,C201,P505,2,999,0.05,Upi,Returned,User_101,Bangalore,17-11-2025,20,Female,Home,2500,Global Corp,1898.1,-3101.9
ORD0180,30-09-2025,C560,P503,5,2500,0,Upi,Delivered,User_460,Delhi,05-11-2023,28,Female,Fashion,600,ABC Pvt Ltd,12500,9500
ORD0181,10-07-2024,C383,P503,10,1500,0.05,Cod,Cancelled,User_283,Delhi,16-05-2023,30,Female,Fashion,600,ABC Pvt Ltd,14250,8250
ORD0182,03-05-2024,C486,P505,1,1500,0,Debit Card,Returned,User_386,Bangalore,14-12-2022,20,Female,Home,2500,Global Corp,1500,-1000
ORD0183,20-08-2025,C428,P505,1,1500,0.1,Upi,Cancelled,User_328,Delhi,24-06-2023,30,Male,Home,2500,Global Corp,1350,-1150
ORD0184,07-07-2024,C257,P501,1,1500,0.05,Credit Card,Cancelled,User_157,Bangalore,11-07-2025,30,Female,Electronics,1000,ABC Pvt Ltd,1425,425
ORD0185,24-11-2023,C460,P501,2,2500,0.1,Upi,Delivered,User_360,Mumbai,04-07-2022,30,Female,Electronics,1000,ABC Pvt Ltd,4500,2500
ORD0186,01-06-2025,C576,P504,1,1500,0.05,Upi,Cancelled,User_476,Delhi,30-08-2022,45,Female,Fashion,1200,Unknown,1425,225
ORD0187,18-11-2025,C254,P503,5,1500,0.05,Upi,Cancelled,User_154,Delhi,16-12-2023,28,Female,Fashion,600,ABC Pvt Ltd,7125,4125
ORD0188,20-12-2022,C275,P505,2,999,0.1,Cod,Cancelled,User_175,Delhi,27-02-2025,28,Female,Home,2500,Global Corp,1798.2,-3201.8
ORD0189,28-11-2025,C502,P503,1,2500,0.15,Credit Card,Delivered,User_402,Bangalore,01-05-2023,28,Female,Fashion,600,ABC Pvt Ltd,2125,1525
ORD0190,28-10-2025,C160,P504,2,1500,0,Upi,Delivered,User_60,Mumbai,29-10-2025,28,Female,Fashion,1200,Unknown,3000,600
ORD0191,26-07-2024,C259,P503,10,1500,0,Debit Card,Cancelled,User_159,Mumbai,25-04-2025,28,Male,Fashion,600,ABC Pvt Ltd,15000,9000
ORD0192,04-02-2022,C489,P505,1,1500,0.15,Upi,Delivered,User_389,Delhi,20-02-2024,30,Male,Home,2500,Global Corp,1275,-1225
ORD0193,25-11-2025,C331,P503,1,1500,0,Cod,Delivered,User_231,Mumbai,08-11-2025,45,Female,Fashion,600,ABC Pvt Ltd,1500,900
ORD0194,10-02-2023,C193,P502,1,999,0.1,Debit Card,Cancelled,User_93,Delhi,22-08-2022,45,Female,Electronics,1800,XYZ Traders,899.1,-900.9
ORD0195,18-11-2023,C401,P501,1,999,0.1,Cod,Cancelled,User_301,Bangalore,11-08-2024,45,Male,Electronics,1000,ABC Pvt Ltd,899.1,-100.9
ORD0196,16-11-2024,C113,P504,2,999,0,Debit Card,Returned,User_13,Delhi,01-07-2024,20,Male,Fashion,1200,Unknown,1998,-402
ORD0197,30-07-2023,C459,P501,1,999,0.1,Cod,Delivered,User_359,Bangalore,12-10-2024,45,Female,Electronics,1000,ABC Pvt Ltd,899.1,-100.9
ORD0198,06-07-2025,C427,P501,5,999,0.1,Cod,Cancelled,User_327,Bangalore,28-06-2023,45,Male,Electronics,1000,ABC Pvt Ltd,4495.5,-504.5
ORD0199,06-01-2024,C107,P502,1,1500,0.1,Upi,Delivered,User_7,Mumbai,30-09-2023,30,Female,Electronics,1800,XYZ Traders,1350,-450
ORD0200,17-06-2023,C217,P503,1,1500,0,Debit Card,Cancelled,User_117,Bangalore,29-04-2025,28,Male,Fashion,600,ABC Pvt Ltd,1500,900
ORD0201,26-11-2023,C425,P504,5,1500,0,Upi,Cancelled,User_325,Bangalore,10-09-2024,28,Male,Fashion,1200,Unknown,7500,1500
ORD0202,05-08-2024,C357,P503,2,1500,0.1,Upi,Returned,User_257,Mumbai,20-02-2023,45,Male,Fashion,600,ABC Pvt Ltd,2700,1500
ORD0203,18-10-2022,C313,P504,2,1500,0.1,Debit Card,Returned,User_213,Mumbai,19-08-2025,30,Male,Fashion,1200,Unknown,2700,300
ORD0204,10-08-2023,C240,P504,1,1500,0.1,Upi,Returned,User_140,Mumbai,25-07-2022,28,Male,Fashion,1200,Unknown,1350,150
ORD0205,30-07-2023,C257,P502,2,1500,0.15,Upi,Returned,User_157,Bangalore,11-07-2025,30,Female,Electronics,1800,XYZ Traders,2550,-1050
ORD0206,20-05-2024,C215,P505,1,1500,0.1,Upi,Returned,User_115,Mumbai,06-10-2024,20,Male,Home,2500,Global Corp,1350,-1150
ORD0207,09-03-2023,C103,P502,10,999,0.15,Credit Card,Returned,User_3,Bangalore,29-04-2022,28,Female,Electronics,1800,XYZ Traders,8491.5,-9508.5
ORD0208,11-07-2025,C292,P504,5,1500,0.1,Credit Card,Delivered,User_192,Delhi,06-07-2025,45,Male,Fashion,1200,Unknown,6750,750
ORD0209,16-01-2022,C412,P503,1,2500,0.05,Upi,Cancelled,User_312,Mumbai,20-09-2025,28,Male,Fashion,600,ABC Pvt Ltd,2375,1775
ORD0210,17-07-2023,C581,P504,1,1500,0.1,Upi,Cancelled,User_481,Delhi,03-11-2025,30,Male,Fashion,1200,Unknown,1350,150
ORD0211,23-03-2024,C194,P504,1,999,0.1,Credit Card,Returned,User_94,Delhi,27-03-2025,30,Female,Fashion,1200,Unknown,899.1,-300.9
ORD0212,21-07-2024,C571,P504,1,1500,0.1,Upi,Delivered,User_471,Bangalore,01-11-2024,28,Female,Fashion,1200,Unknown,1350,150
ORD0213,27-12-2025,C227,P504,5,2500,0.05,Debit Card,Cancelled,User_127,Delhi,19-08-2024,45,Female,Fashion,1200,Unknown,11875,5875
ORD0214,24-08-2022,C150,P503,1,2500,0,Upi,Cancelled,User_50,Mumbai,29-07-2025,20,Male,Fashion,600,ABC Pvt Ltd,2500,1900
ORD0215,21-10-2025,C341,P503,10,999,0.15,Upi,Cancelled,User_241,Delhi,09-05-2025,30,Female,Fashion,600,ABC Pvt Ltd,8491.5,2491.5
ORD0216,27-01-2025,C542,P504,5,2500,0.05,Credit Card,Delivered,User_442,Delhi,21-07-2023,30,Male,Fashion,1200,Unknown,11875,5875
ORD0217,08-02-2022,C286,P505,2,1500,0.15,Cod,Delivered,User_186,Bangalore,18-04-2023,28,Female,Home,2500,Global Corp,2550,-2450
ORD0218,12-12-2022,C409,P503,5,1500,0.1,Credit Card,Delivered,User_309,Bangalore,29-07-2025,30,Female,Fashion,600,ABC Pvt Ltd,6750,3750
ORD0219,15-04-2024,C238,P504,2,2500,0.15,Cod,Cancelled,User_138,Delhi,05-06-2024,28,Female,Fashion,1200,Unknown,4250,1850
ORD0220,15-09-2022,C424,P501,5,1500,0,Debit Card,Delivered,User_324,Mumbai,25-03-2025,30,Male,Electronics,1000,ABC Pvt Ltd,7500,2500
ORD0221,19-11-2024,C113,P505,10,1500,0.05,Debit Card,Cancelled,User_13,Delhi,01-07-2024,20,Male,Home,2500,Global Corp,14250,-10750
ORD0222,24-07-2025,C210,P505,2,2500,0,Upi,Cancelled,User_110,Bangalore,14-07-2023,28,Male,Home,2500,Global Corp,5000,0
ORD0223,23-04-2025,C377,P503,10,1500,0.15,Debit Card,Delivered,User_277,Bangalore,31-05-2025,30,Male,Fashion,600,ABC Pvt Ltd,12750,6750
ORD0224,12-03-2022,C145,P502,1,1500,0.05,Upi,Delivered,User_45,Delhi,14-05-2025,28,Male,Electronics,1800,XYZ Traders,1425,-375
ORD0225,17-02-2025,C454,P505,10,1500,0.15,Debit Card,Delivered,User_354,Mumbai,13-12-2022,28,Male,Home,2500,Global Corp,12750,-12250
ORD0226,16-10-2025,C376,P503,1,999,0,Upi,Returned,User_276,Delhi,22-07-2024,45,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD0227,01-04-2025,C235,P501,5,1500,0.05,Upi,Cancelled,User_135,Delhi,25-02-2025,45,Male,Electronics,1000,ABC Pvt Ltd,7125,2125
ORD0228,25-10-2022,C253,P504,1,2500,0.1,Cod,Delivered,User_153,Mumbai,30-04-2025,28,Male,Fashion,1200,Unknown,2250,1050
ORD0229,13-10-2023,C111,P505,2,999,0.15,Cod,Returned,User_11,Bangalore,16-07-2023,45,Male,Home,2500,Global Corp,1698.3,-3301.7
ORD0230,18-08-2024,C467,P501,1,1500,0.1,Credit Card,Cancelled,User_367,Delhi,07-03-2024,20,Male,Electronics,1000,ABC Pvt Ltd,1350,350
ORD0231,24-07-2022,C433,P505,1,1500,0.15,Upi,Delivered,User_333,Mumbai,27-01-2025,45,Female,Home,2500,Global Corp,1275,-1225
ORD0232,17-09-2025,C106,P504,5,1500,0.1,Debit Card,Delivered,User_6,Delhi,27-02-2022,28,Female,Fashion,1200,Unknown,6750,750
ORD0233,01-10-2022,C550,P505,10,2500,0.1,Upi,Cancelled,User_450,Delhi,19-12-2025,28,Male,Home,2500,Global Corp,22500,-2500
ORD0234,27-10-2022,C119,P503,10,1500,0.05,Upi,Delivered,User_19,Mumbai,08-12-2025,28,Female,Fashion,600,ABC Pvt Ltd,14250,8250
ORD0235,30-04-2022,C226,P501,10,1500,0.1,Credit Card,Delivered,User_126,Delhi,20-11-2025,45,Female,Electronics,1000,ABC Pvt Ltd,13500,3500
ORD0236,23-03-2022,C248,P504,1,1500,0.15,Cod,Returned,User_148,Mumbai,16-01-2023,28,Female,Fashion,1200,Unknown,1275,75
ORD0237,04-02-2022,C423,P502,10,1500,0.1,Cod,Cancelled,User_323,Bangalore,06-02-2025,30,Female,Electronics,1800,XYZ Traders,13500,-4500
ORD0238,24-02-2023,C204,P501,10,1500,0.05,Upi,Cancelled,User_104,Delhi,30-10-2024,20,Male,Electronics,1000,ABC Pvt Ltd,14250,4250
ORD0239,28-04-2022,C436,P502,10,2500,0.05,Cod,Delivered,User_336,Mumbai,02-06-2025,28,Male,Electronics,1800,XYZ Traders,23750,5750
ORD0240,16-09-2023,C435,P504,1,999,0.1,Upi,Delivered,User_335,Delhi,26-06-2023,20,Male,Fashion,1200,Unknown,899.1,-300.9
ORD0241,14-03-2024,C330,P502,10,1500,0.1,Upi,Delivered,User_230,Bangalore,30-07-2023,28,Female,Electronics,1800,XYZ Traders,13500,-4500
ORD0242,28-03-2025,C301,P504,1,2500,0.05,Credit Card,Returned,User_201,Bangalore,21-12-2025,28,Female,Fashion,1200,Unknown,2375,1175
ORD0243,11-11-2025,C466,P503,2,1500,0.15,Credit Card,Delivered,User_366,Bangalore,10-02-2023,28,Male,Fashion,600,ABC Pvt Ltd,2550,1350
ORD0244,28-11-2023,C192,P505,5,999,0.1,Debit Card,Delivered,User_92,Bangalore,17-06-2023,20,Male,Home,2500,Global Corp,4495.5,-8004.5
ORD0245,08-08-2023,C264,P501,1,1500,0.15,Upi,Delivered,User_164,Delhi,20-06-2025,30,Male,Electronics,1000,ABC Pvt Ltd,1275,275
ORD0246,10-12-2025,C188,P505,2,999,0,Upi,Returned,User_88,Bangalore,08-10-2023,28,Female,Home,2500,Global Corp,1998,-3002
ORD0247,07-12-2025,C551,P504,1,999,0.15,Debit Card,Delivered,User_451,Delhi,16-02-2025,20,Female,Fashion,1200,Unknown,849.15,-350.85
ORD0248,29-11-2024,C495,P505,2,2500,0.05,Cod,Delivered,User_395,Mumbai,04-02-2025,30,Female,Home,2500,Global Corp,4750,-250
ORD0249,26-08-2024,C229,P503,1,1500,0,Credit Card,Returned,User_129,Bangalore,09-01-2022,45,Female,Fashion,600,ABC Pvt Ltd,1500,900
ORD0250,06-07-2022,C439,P502,10,1500,0.1,Cod,Delivered,User_339,Mumbai,27-04-2023,45,Female,Electronics,1800,XYZ Traders,13500,-4500
ORD0251,06-05-2024,C115,P505,10,2500,0,Debit Card,Cancelled,User_15,Bangalore,07-06-2022,20,Female,Home,2500,Global Corp,25000,0
ORD0252,03-09-2023,C582,P502,1,1500,0.15,Cod,Cancelled,User_482,Bangalore,23-02-2024,28,Female,Electronics,1800,XYZ Traders,1275,-525
ORD0253,19-12-2022,C233,P503,2,1500,0.05,Upi,Cancelled,User_133,Mumbai,13-09-2024,28,Male,Fashion,600,ABC Pvt Ltd,2850,1650
ORD0254,30-01-2022,C215,P502,10,1500,0.05,Upi,Returned,User_115,Mumbai,06-10-2024,20,Male,Electronics,1800,XYZ Traders,14250,-3750
ORD0255,10-11-2024,C197,P502,1,999,0.15,Credit Card,Returned,User_97,Delhi,03-08-2023,45,Male,Electronics,1800,XYZ Traders,849.15,-950.85
ORD0256,28-05-2022,C568,P501,10,2500,0.05,Upi,Cancelled,User_468,Delhi,01-07-2023,28,Male,Electronics,1000,ABC Pvt Ltd,23750,13750
ORD0257,07-10-2025,C517,P502,1,2500,0.05,Credit Card,Delivered,User_417,Bangalore,22-02-2025,30,Male,Electronics,1800,XYZ Traders,2375,575
ORD0258,30-11-2024,C340,P503,1,999,0,Upi,Delivered,User_240,Bangalore,01-07-2024,28,Male,Fashion,600,ABC Pvt Ltd,999,399
ORD0259,25-02-2025,C419,P503,1,999,0,Credit Card,Delivered,User_319,Mumbai,07-02-2022,30,Female,Fashion,600,ABC Pvt Ltd,999,399
ORD0260,21-06-2022,C227,P504,5,2500,0.15,Cod,Returned,User_127,Delhi,19-08-2024,45,Female,Fashion,1200,Unknown,10625,4625
ORD0261,25-09-2024,C138,P501,10,2500,0,Cod,Delivered,User_38,Delhi,07-04-2024,20,Male,Electronics,1000,ABC Pvt Ltd,25000,15000
ORD0262,14-07-2025,C218,P502,2,1500,0.15,Upi,Returned,User_118,Mumbai,04-01-2025,28,Male,Electronics,1800,XYZ Traders,2550,-1050
ORD0263,08-04-2024,C558,P505,10,1500,0.05,Debit Card,Returned,User_458,Mumbai,10-04-2023,28,Male,Home,2500,Global Corp,14250,-10750
ORD0264,17-10-2025,C215,P503,5,2500,0.05,Credit Card,Returned,User_115,Mumbai,06-10-2024,20,Male,Fashion,600,ABC Pvt Ltd,11875,8875
ORD0265,16-10-2024,C490,P501,2,2500,0,Upi,Cancelled,User_390,Delhi,30-05-2022,28,Male,Electronics,1000,ABC Pvt Ltd,5000,3000
ORD0266,24-01-2025,C514,P504,1,1500,0.15,Debit Card,Cancelled,User_414,Delhi,07-05-2024,20,Male,Fashion,1200,Unknown,1275,75
ORD0267,28-06-2023,C128,P502,1,999,0,Debit Card,Cancelled,User_28,Mumbai,23-11-2023,30,Female,Electronics,1800,XYZ Traders,999,-801
ORD0268,17-07-2024,C433,P503,2,2500,0.15,Cod,Delivered,User_333,Mumbai,27-01-2025,45,Female,Fashion,600,ABC Pvt Ltd,4250,3050
ORD0269,21-07-2025,C492,P504,1,999,0,Upi,Delivered,User_392,Mumbai,11-02-2024,28,Female,Fashion,1200,Unknown,999,-201
ORD0270,08-11-2022,C281,P503,1,1500,0.05,Cod,Returned,User_181,Delhi,14-05-2023,28,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD0271,30-10-2022,C461,P501,10,1500,0.1,Credit Card,Delivered,User_361,Bangalore,08-02-2023,28,Female,Electronics,1000,ABC Pvt Ltd,13500,3500
ORD0272,12-05-2023,C228,P505,1,1500,0.1,Cod,Delivered,User_128,Mumbai,17-03-2024,45,Female,Home,2500,Global Corp,1350,-1150
ORD0273,17-08-2024,C439,P503,2,1500,0.15,Upi,Cancelled,User_339,Mumbai,27-04-2023,45,Female,Fashion,600,ABC Pvt Ltd,2550,1350
ORD0274,08-01-2022,C543,P504,2,2500,0.05,Credit Card,Delivered,User_443,Delhi,27-06-2023,28,Female,Fashion,1200,Unknown,4750,2350
ORD0275,06-09-2025,C107,P501,1,1500,0.15,Credit Card,Returned,User_7,Mumbai,30-09-2023,30,Female,Electronics,1000,ABC Pvt Ltd,1275,275
ORD0276,24-07-2024,C509,P504,2,1500,0.1,Debit Card,Delivered,User_409,Delhi,24-03-2022,20,Male,Fashion,1200,Unknown,2700,300
ORD0277,16-07-2025,C509,P502,1,999,0,Debit Card,Returned,User_409,Delhi,24-03-2022,20,Male,Electronics,1800,XYZ Traders,999,-801
ORD0278,10-01-2024,C511,P501,10,1500,0.15,Upi,Delivered,User_411,Bangalore,01-09-2024,28,Female,Electronics,1000,ABC Pvt Ltd,12750,2750
ORD0279,19-11-2024,C295,P504,1,1500,0.1,Debit Card,Delivered,User_195,Mumbai,13-03-2022,30,Female,Fashion,1200,Unknown,1350,150
ORD0280,13-01-2024,C474,P505,1,1500,0.1,Credit Card,Returned,User_374,Bangalore,11-11-2022,28,Female,Home,2500,Global Corp,1350,-1150
ORD0281,25-09-2023,C250,P501,1,1500,0.15,Upi,Returned,User_150,Mumbai,21-12-2024,20,Female,Electronics,1000,ABC Pvt Ltd,1275,275
ORD0282,17-08-2024,C310,P505,2,2500,0.1,Upi,Cancelled,User_210,Bangalore,04-04-2025,28,Male,Home,2500,Global Corp,4500,-500
ORD0283,22-08-2025,C566,P505,2,2500,0.05,Cod,Delivered,User_466,Bangalore,07-02-2023,30,Female,Home,2500,Global Corp,4750,-250
ORD0284,04-05-2023,,P501,1,1500,0,Credit Card,Returned,Unknown/Guest,Unspecified,04-05-2023,30.34293662,Male,Electronics,1000,ABC Pvt Ltd,1500,500
ORD0285,31-01-2023,C301,P502,2,999,0.05,Credit Card,Cancelled,User_201,Bangalore,21-12-2025,28,Female,Electronics,1800,XYZ Traders,1898.1,-1701.9
ORD0286,04-02-2022,C360,P505,10,2500,0.1,Credit Card,Cancelled,User_260,Mumbai,12-04-2024,28,Female,Home,2500,Global Corp,22500,-2500
ORD0287,16-04-2022,C232,P504,2,2500,0,Debit Card,Returned,User_132,Delhi,04-08-2023,28,Female,Fashion,1200,Unknown,5000,2600
ORD0288,05-04-2022,C591,P503,10,2500,0.15,Upi,Delivered,User_491,Delhi,02-04-2023,28,Male,Fashion,600,ABC Pvt Ltd,21250,15250
ORD0289,01-11-2025,C317,P505,5,999,0,Upi,Delivered,User_217,Mumbai,16-08-2025,20,Male,Home,2500,Global Corp,4995,-7505
ORD0290,09-05-2024,C440,P503,5,2500,0.15,Debit Card,Delivered,User_340,Bangalore,20-10-2024,45,Female,Fashion,600,ABC Pvt Ltd,10625,7625
ORD0291,01-02-2025,C385,P501,2,1500,0.05,Upi,Delivered,User_285,Delhi,07-05-2022,20,Female,Electronics,1000,ABC Pvt Ltd,2850,850
ORD0292,08-09-2023,C284,P503,1,1500,0.05,Credit Card,Delivered,User_184,Delhi,03-01-2025,30,Male,Fashion,600,ABC Pvt Ltd,1425,825
ORD0293,25-04-2023,C597,P501,1,999,0.05,Cod,Returned,User_497,Bangalore,03-01-2025,28,Female,Electronics,1000,ABC Pvt Ltd,949.05,-50.95
ORD0294,01-04-2024,C431,P503,1,999,0.05,Debit Card,Delivered,User_331,Bangalore,15-01-2022,30,Male,Fashion,600,ABC Pvt Ltd,949.05,349.05
ORD0295,14-07-2024,C205,P504,10,999,0.1,Debit Card,Delivered,User_105,Bangalore,22-03-2024,28,Female,Fashion,1200,Unknown,8991,-3009
ORD0296,30-08-2023,C526,P504,5,2500,0,Credit Card,Returned,User_426,Mumbai,18-12-2023,28,Female,Fashion,1200,Unknown,12500,6500
ORD0297,13-06-2024,C312,P505,10,2500,0.05,Upi,Delivered,User_212,Mumbai,08-12-2025,20,Male,Home,2500,Global Corp,23750,-1250
ORD0298,23-05-2022,C326,P502,5,1500,0,Credit Card,Delivered,User_226,Bangalore,22-07-2025,30,Male,Electronics,1800,XYZ Traders,7500,-1500
ORD0299,09-02-2025,C498,P503,1,999,0,Debit Card,Returned,User_398,Delhi,18-08-2024,20,Male,Fashion,600,ABC Pvt Ltd,999,399
ORD0300,26-04-2022,C145,P503,1,1500,0,Upi,Delivered,User_45,Delhi,14-05-2025,28,Male,Fashion,600,ABC Pvt Ltd,1500,900
ORD0301,21-01-2025,C574,P501,5,2500,0.05,Debit Card,Delivered,User_474,Delhi,29-11-2025,20,Female,Electronics,1000,ABC Pvt Ltd,11875,6875
ORD0302,20-05-2022,C478,P503,2,999,0.15,Upi,Cancelled,User_378,Bangalore,12-08-2025,20,Female,Fashion,600,ABC Pvt Ltd,1698.3,498.3
ORD0303,26-08-2022,C212,P503,10,999,0.1,Upi,Returned,User_112,Bangalore,15-12-2025,30,Male,Fashion,600,ABC Pvt Ltd,8991,2991
ORD0304,25-08-2023,C560,P504,5,1500,0.05,Upi,Delivered,User_460,Delhi,05-11-2023,28,Female,Fashion,1200,Unknown,7125,1125
ORD0305,15-10-2023,C342,P501,2,1500,0.15,Debit Card,Cancelled,User_242,Mumbai,13-11-2024,28,Female,Electronics,1000,ABC Pvt Ltd,2550,550
ORD0306,12-10-2025,C430,P505,1,1500,0.15,Credit Card,Delivered,User_330,Bangalore,25-12-2025,45,Female,Home,2500,Global Corp,1275,-1225
ORD0307,14-11-2023,C225,P501,2,999,0,Cod,Delivered,User_125,Mumbai,30-09-2024,45,Female,Electronics,1000,ABC Pvt Ltd,1998,-2
ORD0308,01-05-2022,C180,P503,10,1500,0.05,Cod,Delivered,User_80,Delhi,17-03-2025,20,Male,Fashion,600,ABC Pvt Ltd,14250,8250
ORD0309,03-07-2025,C196,P501,1,1500,0.1,Debit Card,Delivered,User_96,Mumbai,25-03-2023,28,Female,Electronics,1000,ABC Pvt Ltd,1350,350
ORD0310,07-01-2025,C563,P502,1,1500,0.15,Credit Card,Delivered,User_463,Bangalore,04-10-2023,28,Female,Electronics,1800,XYZ Traders,1275,-525
ORD0311,31-08-2025,C539,P503,1,2500,0.15,Cod,Cancelled,User_439,Delhi,15-01-2023,28,Female,Fashion,600,ABC Pvt Ltd,2125,1525
ORD0312,09-08-2024,C370,P501,1,999,0,Debit Card,Returned,User_270,Bangalore,06-04-2023,30,Male,Electronics,1000,ABC Pvt Ltd,999,-1
ORD0313,12-01-2025,C240,P503,2,1500,0.15,Credit Card,Returned,User_140,Mumbai,25-07-2022,28,Male,Fashion,600,ABC Pvt Ltd,2550,1350
ORD0314,19-11-2022,C173,P504,1,1500,0.05,Debit Card,Returned,User_73,Bangalore,10-11-2023,28,Female,Fashion,1200,Unknown,1425,225
ORD0315,07-06-2023,C505,P505,2,2500,0,Debit Card,Delivered,User_405,Delhi,03-08-2022,20,Female,Home,2500,Global Corp,5000,0
ORD0316,09-05-2024,C253,P502,1,999,0.15,Cod,Delivered,User_153,Mumbai,30-04-2025,28,Male,Electronics,1800,XYZ Traders,849.15,-950.85
ORD0317,05-05-2022,C593,P501,2,999,0.1,Credit Card,Cancelled,User_493,Delhi,02-10-2024,28,Male,Electronics,1000,ABC Pvt Ltd,1798.2,-201.8
ORD0318,07-02-2025,C580,P505,1,2500,0.15,Upi,Delivered,User_480,Mumbai,19-04-2024,28,Female,Home,2500,Global Corp,2125,-375
ORD0319,19-12-2023,C276,P502,1,999,0,Credit Card,Cancelled,User_176,Delhi,02-08-2023,30,Female,Electronics,1800,XYZ Traders,999,-801
ORD0320,17-03-2023,C443,P504,2,1500,0.15,Credit Card,Cancelled,User_343,Delhi,30-08-2022,28,Male,Fashion,1200,Unknown,2550,150
ORD0321,21-03-2024,C417,P505,2,999,0.1,Upi,Delivered,User_317,Mumbai,19-04-2025,30,Female,Home,2500,Global Corp,1798.2,-3201.8
ORD0322,09-01-2022,C576,P502,2,1500,0,Upi,Returned,User_476,Delhi,30-08-2022,45,Female,Electronics,1800,XYZ Traders,3000,-600
ORD0323,12-04-2023,C270,P501,2,999,0,Credit Card,Delivered,User_170,Mumbai,06-05-2025,45,Female,Electronics,1000,ABC Pvt Ltd,1998,-2
ORD0324,24-08-2022,C187,P501,1,1500,0.15,Debit Card,Delivered,User_87,Bangalore,18-02-2022,28,Female,Electronics,1000,ABC Pvt Ltd,1275,275
ORD0325,21-03-2025,C388,P503,1,2500,0.05,Credit Card,Delivered,User_288,Delhi,13-12-2024,28,Female,Fashion,600,ABC Pvt Ltd,2375,1775
ORD0326,19-05-2022,C351,P501,10,2500,0.1,Credit Card,Delivered,User_251,Mumbai,31-07-2025,45,Male,Electronics,1000,ABC Pvt Ltd,22500,12500
ORD0327,25-01-2022,C305,P505,10,999,0.05,Credit Card,Delivered,User_205,Bangalore,30-05-2022,45,Female,Home,2500,Global Corp,9490.5,-15509.5
ORD0328,25-12-2024,C406,P505,10,1500,0.1,Upi,Cancelled,User_306,Mumbai,19-03-2023,45,Male,Home,2500,Global Corp,13500,-11500
ORD0329,10-01-2023,C318,P502,10,999,0.1,Upi,Cancelled,User_218,Bangalore,16-10-2025,20,Female,Electronics,1800,XYZ Traders,8991,-9009
ORD0330,22-06-2023,C263,P502,1,1500,0.1,Credit Card,Delivered,User_163,Delhi,19-02-2022,28,Female,Electronics,1800,XYZ Traders,1350,-450
ORD0331,24-08-2025,C559,P502,10,2500,0.15,Debit Card,Delivered,User_459,Mumbai,22-02-2022,28,Female,Electronics,1800,XYZ Traders,21250,3250
ORD0332,03-08-2023,C508,P503,10,999,0.1,Upi,Returned,User_408,Delhi,14-07-2023,45,Male,Fashion,600,ABC Pvt Ltd,8991,2991
ORD0333,15-05-2022,C205,P503,1,2500,0,Debit Card,Cancelled,User_105,Bangalore,22-03-2024,28,Female,Fashion,600,ABC Pvt Ltd,2500,1900
ORD0334,19-01-2024,C300,P504,1,2500,0.15,Credit Card,Cancelled,User_200,Bangalore,28-03-2025,20,Male,Fashion,1200,Unknown,2125,925
ORD0335,16-02-2024,C291,P501,5,999,0.05,Debit Card,Cancelled,User_191,Bangalore,12-08-2025,28,Female,Electronics,1000,ABC Pvt Ltd,4745.25,-254.75
ORD0336,09-05-2024,C344,P502,10,2500,0.05,Cod,Delivered,User_244,Mumbai,05-03-2025,45,Female,Electronics,1800,XYZ Traders,23750,5750
ORD0337,22-08-2024,C305,P502,2,1500,0.05,Cod,Delivered,User_205,Bangalore,30-05-2022,45,Female,Electronics,1800,XYZ Traders,2850,-750
ORD0338,22-12-2022,C346,P505,1,1500,0.15,Upi,Cancelled,User_246,Delhi,19-01-2022,30,Male,Home,2500,Global Corp,1275,-1225
ORD0339,11-02-2022,C369,P505,2,1500,0,Upi,Delivered,User_269,Bangalore,25-08-2025,28,Male,Home,2500,Global Corp,3000,-2000
